domain,field,status,tests,keys,archive
Mathematics,Homological Algebra,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Lie Theory & Representation Theory,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Mathematical Logic,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Model Theory,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Number Theory (analytic & algebraic),downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Operator Algebras,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Partial Differential Equations,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Real & Complex Analysis,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Set Theory & Foundations,downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Mathematics,Topology (algebraic & geometric),downloaded,https://ww3.math.ucla.edu/past-qualifying-exams/ | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-01F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-02W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-03S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-04S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-05S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-06W.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-07S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-08S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-09S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-10S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-11S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-12S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-13S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-14S.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15F.pdf | https://ww3.math.ucla.edu/wp-content/uploads/2021/09/basic-15S.pdf,,https://ww3.math.ucla.edu/past-qualifying-exams/
Applied Mathematics,Applied PDEs & Modeling,downloaded,https://blogs.uoregon.edu/mathresources/qualifying-exam-archives/ | https://blogs.uoregon.edu/mathresources/files/2024/10/AppliedQualFall2024.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AppliedMathQualF20.pdf | https://blogs.uoregon.edu/mathresources/files/2025/10/AlgebraFall2025.pdf | https://blogs.uoregon.edu/mathresources/files/2024/10/AlgebraQualFall2024.pdf | https://blogs.uoregon.edu/mathresources/files/2024/04/2024-Winterq-d186a5340dad5181.pdf | https://blogs.uoregon.edu/mathresources/files/2024/04/2024-Wintera-b88a6775970f8073.pdf | https://blogs.uoregon.edu/mathresources/files/2024/04/2023-Fallq-cac75a742242d424.pdf | https://blogs.uoregon.edu/mathresources/files/2024/04/2023-Falla-966d042b6abdd771.pdf | https://blogs.uoregon.edu/mathresources/files/2024/08/AlgebraQual_F22.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AlgebraQual_F21.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AlgebraQualW21_20200917.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AlgebraF20.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AlgebraSept2019Exam.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/qual18winter.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/qual18fall.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/Algebra17_Qual_Winter.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/Algebra17_Qual_Fall.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/alg_qual_16F.pdf,https://blogs.uoregon.edu/mathresources/files/2025/10/AlgebraFall2025Sols.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AlgebraSept2019solutions.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/qual18wintersol.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/qual18fallsol.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/Algebra17_Qual_Winter_Solutions.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/Algebra17_Qual_Fall_Solutions.pdf | https://blogs.uoregon.edu/mathresources/files/2024/10/AppliedQualFall2024Solutions.pdf | https://blogs.uoregon.edu/mathresources/files/2024/10/AlgebraQualFall2024Solutions.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/SolutionsAlgebraQual_F22.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/SolutionsAlgebraQual_F21.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AlgebraWinterSolutions_20200917.pdf | https://blogs.uoregon.edu/mathresources/files/2023/06/AlgebraFallSolutions_20200925.pdf,https://blogs.uoregon.edu/mathresources/qualifying-exam-archives/
